Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE9_0010_LINE_8_9,CASE9,10,2,"3,8",7,8,9,1,1,ALERT,70.3,0.907,0,406.0
CASE9_0010_LINE_9_4,CASE9,10,2,"3,8",8,9,4,1,2,CRITICAL,72.4,0.773,1,406.0
CASE9_0016_LINE_1_4,CASE9,16,4,"8,3,7,9",0,1,4,0,2,CRITICAL,999.0,0.0,10,610.1
CASE9_0016_LINE_4_5,CASE9,16,4,"8,3,7,9",1,4,5,0,2,CRITICAL,999.0,0.0,10,610.1
CASE9_0016_LINE_5_6,CASE9,16,4,"8,3,7,9",2,5,6,1,2,CRITICAL,181.2,0.803,5,610.1
CASE9_0016_LINE_3_6,CASE9,16,4,"8,3,7,9",3,3,6,0,2,CRITICAL,999.0,0.0,10,610.1
CASE9_0016_LINE_6_7,CASE9,16,4,"8,3,7,9",4,6,7,1,2,CRITICAL,166.8,0.834,4,610.1
CASE9_0016_LINE_7_8,CASE9,16,4,"8,3,7,9",5,7,8,1,2,CRITICAL,172.3,0.859,4,610.1
CASE9_0016_LINE_8_2,CASE9,16,4,"8,3,7,9",6,8,2,0,2,CRITICAL,999.0,0.0,10,610.1
CASE9_0016_LINE_8_9,CASE9,16,4,"8,3,7,9",7,8,9,1,2,CRITICAL,187.9,0.704,4,610.1
CASE9_0016_LINE_9_4,CASE9,16,4,"8,3,7,9",8,9,4,0,2,CRITICAL,999.0,0.0,10,610.1
CASE9_0017_LINE_1_4,CASE9,17,1,2,0,1,4,0,2,CRITICAL,999.0,0.0,10,359.1
CASE9_0017_LINE_4_5,CASE9,17,1,2,1,4,5,1,1,ALERT,63.2,0.907,0,359.1
CASE9_0017_LINE_5_6,CASE9,17,1,2,2,5,6,1,1,ALERT,56.7,0.927,0,359.1
CASE9_0017_LINE_3_6,CASE9,17,1,2,3,3,6,0,2,CRITICAL,999.0,0.0,10,359.1
CASE9_0017_LINE_6_7,CASE9,17,1,2,4,6,7,1,1,ALERT,55.3,0.946,0,359.1
CASE9_0017_LINE_7_8,CASE9,17,1,2,5,7,8,1,1,ALERT,70.1,0.938,0,359.1
CASE9_0017_LINE_8_2,CASE9,17,1,2,6,8,2,0,2,CRITICAL,999.0,0.0,10,359.1
CASE9_0017_LINE_8_9,CASE9,17,1,2,7,8,9,1,1,ALERT,65.9,0.902,0,359.1
CASE9_0017_LINE_9_4,CASE9,17,1,2,8,9,4,1,2,CRITICAL,79.0,0.788,1,359.1
CASE9_0018_LINE_1_4,CASE9,18,2,"9,5",0,1,4,0,2,CRITICAL,999.0,0.0,10,267.0
CASE9_0018_LINE_4_5,CASE9,18,2,"9,5",1,4,5,1,1,ALERT,65.2,0.943,0,267.0
CASE9_0018_LINE_5_6,CASE9,18,2,"9,5",2,5,6,1,1,ALERT,65.3,0.94,0,267.0
CASE9_0018_LINE_3_6,CASE9,18,2,"9,5",3,3,6,0,2,CRITICAL,999.0,0.0,10,267.0
CASE9_0018_LINE_6_7,CASE9,18,2,"9,5",4,6,7,1,0,SAFE,65.5,0.952,0,267.0
CASE9_0018_LINE_7_8,CASE9,18,2,"9,5",5,7,8,1,1,ALERT,70.1,0.94,0,267.0
CASE9_0018_LINE_8_2,CASE9,18,2,"9,5",6,8,2,0,2,CRITICAL,999.0,0.0,10,267.0
CASE9_0018_LINE_8_9,CASE9,18,2,"9,5",7,8,9,1,1,ALERT,91.4,0.925,0,267.0
CASE9_0018_LINE_9_4,CASE9,18,2,"9,5",8,9,4,1,2,CRITICAL,65.8,0.887,1,267.0
CASE9_0019_LINE_1_4,CASE9,19,1,6,0,1,4,0,2,CRITICAL,999.0,0.0,10,349.5
CASE9_0019_LINE_4_5,CASE9,19,1,6,1,4,5,1,2,CRITICAL,65.3,0.897,1,349.5
CASE9_0019_LINE_5_6,CASE9,19,1,6,2,5,6,1,1,ALERT,65.3,0.925,0,349.5
CASE9_0019_LINE_3_6,CASE9,19,1,6,3,3,6,0,2,CRITICAL,999.0,0.0,10,349.5
CASE9_0019_LINE_6_7,CASE9,19,1,6,4,6,7,1,1,ALERT,65.8,0.947,0,349.5
CASE9_0019_LINE_7_8,CASE9,19,1,6,5,7,8,1,1,ALERT,70.3,0.923,0,349.5
CASE9_0019_LINE_8_2,CASE9,19,1,6,6,8,2,0,2,CRITICAL,999.0,0.0,10,349.5
CASE9_0019_LINE_8_9,CASE9,19,1,6,7,8,9,1,2,CRITICAL,70.6,0.898,1,349.5
CASE9_0019_LINE_9_4,CASE9,19,1,6,8,9,4,1,2,CRITICAL,69.8,0.79,1,349.5
CASE9_0020_LINE_1_4,CASE9,20,1,3,0,1,4,0,2,CRITICAL,999.0,0.0,10,340.9
CASE9_0020_LINE_4_5,CASE9,20,1,3,1,4,5,1,1,ALERT,65.3,0.905,0,340.9
CASE9_0020_LINE_5_6,CASE9,20,1,3,2,5,6,1,1,ALERT,65.3,0.924,0,340.9
CASE9_0020_LINE_3_6,CASE9,20,1,3,3,3,6,0,2,CRITICAL,999.0,0.0,10,340.9
CASE9_0020_LINE_6_7,CASE9,20,1,3,4,6,7,1,1,ALERT,65.8,0.947,0,340.9
CASE9_0020_LINE_7_8,CASE9,20,1,3,5,7,8,1,1,ALERT,70.2,0.931,0,340.9
CASE9_0020_LINE_8_2,CASE9,20,1,3,6,8,2,0,2,CRITICAL,999.0,0.0,10,340.9
CASE9_0020_LINE_8_9,CASE9,20,1,3,7,8,9,1,2,CRITICAL,75.7,0.897,1,340.9
CASE9_0020_LINE_9_4,CASE9,20,1,3,8,9,4,1,2,CRITICAL,69.4,0.793,1,340.9
CASE9_0001_LINE_1_4,CASE9,1,5,"2,4,7,8,6",0,1,4,0,2,CRITICAL,999.0,0.0,10,491.6
CASE9_0001_LINE_4_5,CASE9,1,5,"2,4,7,8,6",1,4,5,1,2,CRITICAL,107.8,0.891,2,491.6
CASE9_0001_LINE_5_6,CASE9,1,5,"2,4,7,8,6",2,5,6,1,2,CRITICAL,104.4,0.918,1,491.6
CASE9_0001_LINE_3_6,CASE9,1,5,"2,4,7,8,6",3,3,6,0,2,CRITICAL,999.0,0.0,10,491.6
CASE9_0001_LINE_6_7,CASE9,1,5,"2,4,7,8,6",4,6,7,1,2,CRITICAL,102.2,0.944,1,491.6
CASE9_0001_LINE_7_8,CASE9,1,5,"2,4,7,8,6",5,7,8,1,2,CRITICAL,101.7,0.952,1,491.6
CASE9_0001_LINE_8_2,CASE9,1,5,"2,4,7,8,6",6,8,2,0,2,CRITICAL,999.0,0.0,10,491.6
CASE9_0001_LINE_8_9,CASE9,1,5,"2,4,7,8,6",7,8,9,1,2,CRITICAL,105.4,0.897,2,491.6
CASE9_0001_LINE_9_4,CASE9,1,5,"2,4,7,8,6",8,9,4,1,2,CRITICAL,115.3,0.747,3,491.6
CASE9_0002_LINE_1_4,CASE9,2,5,"4,6,7,2,3",0,1,4,0,2,CRITICAL,999.0,0.0,10,513.1
CASE9_0002_LINE_4_5,CASE9,2,5,"4,6,7,2,3",1,4,5,1,2,CRITICAL,121.2,0.874,2,513.1
CASE9_0002_LINE_5_6,CASE9,2,5,"4,6,7,2,3",2,5,6,1,2,CRITICAL,114.9,0.911,1,513.1
CASE9_0002_LINE_3_6,CASE9,2,5,"4,6,7,2,3",3,3,6,0,2,CRITICAL,999.0,0.0,10,513.1
CASE9_0002_LINE_6_7,CASE9,2,5,"4,6,7,2,3",4,6,7,1,2,CRITICAL,112.0,0.921,1,513.1
CASE9_0002_LINE_7_8,CASE9,2,5,"4,6,7,2,3",5,7,8,1,2,CRITICAL,123.3,0.868,2,513.1
CASE9_0002_LINE_8_2,CASE9,2,5,"4,6,7,2,3",6,8,2,0,2,CRITICAL,999.0,0.0,10,513.1
CASE9_0002_LINE_8_9,CASE9,2,5,"4,6,7,2,3",7,8,9,1,2,CRITICAL,116.1,0.889,2,513.1
CASE9_0002_LINE_9_4,CASE9,2,5,"4,6,7,2,3",8,9,4,1,2,CRITICAL,126.3,0.757,2,513.1
CASE9_0003_LINE_1_4,CASE9,3,7,"2,5,3,4,7,9,6",0,1,4,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0003_LINE_4_5,CASE9,3,7,"2,5,3,4,7,9,6",1,4,5,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0003_LINE_5_6,CASE9,3,7,"2,5,3,4,7,9,6",2,5,6,1,2,CRITICAL,185.5,0.853,3,639.1
CASE9_0003_LINE_3_6,CASE9,3,7,"2,5,3,4,7,9,6",3,3,6,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0003_LINE_6_7,CASE9,3,7,"2,5,3,4,7,9,6",4,6,7,1,2,CRITICAL,177.0,0.894,2,639.1
CASE9_0003_LINE_7_8,CASE9,3,7,"2,5,3,4,7,9,6",5,7,8,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0003_LINE_8_2,CASE9,3,7,"2,5,3,4,7,9,6",6,8,2,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0003_LINE_8_9,CASE9,3,7,"2,5,3,4,7,9,6",7,8,9,1,2,CRITICAL,183.5,0.862,3,639.1
CASE9_0003_LINE_9_4,CASE9,3,7,"2,5,3,4,7,9,6",8,9,4,0,2,CRITICAL,999.0,0.0,10,639.1
CASE9_0004_LINE_1_4,CASE9,4,8,"5,9,4,7,6,2,3,8",0,1,4,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_4_5,CASE9,4,8,"5,9,4,7,6,2,3,8",1,4,5,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_5_6,CASE9,4,8,"5,9,4,7,6,2,3,8",2,5,6,1,2,CRITICAL,222.4,0.795,6,682.7
CASE9_0004_LINE_3_6,CASE9,4,8,"5,9,4,7,6,2,3,8",3,3,6,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_6_7,CASE9,4,8,"5,9,4,7,6,2,3,8",4,6,7,1,2,CRITICAL,200.0,0.831,3,682.7
CASE9_0004_LINE_7_8,CASE9,4,8,"5,9,4,7,6,2,3,8",5,7,8,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_8_2,CASE9,4,8,"5,9,4,7,6,2,3,8",6,8,2,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_8_9,CASE9,4,8,"5,9,4,7,6,2,3,8",7,8,9,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0004_LINE_9_4,CASE9,4,8,"5,9,4,7,6,2,3,8",8,9,4,0,2,CRITICAL,999.0,0.0,10,682.7
CASE9_0005_LINE_1_4,CASE9,5,4,"2,9,3,8",0,1,4,0,2,CRITICAL,999.0,0.0,10,522.4
CASE9_0005_LINE_4_5,CASE9,5,4,"2,9,3,8",1,4,5,1,2,CRITICAL,140.7,0.842,4,522.4
CASE9_0005_LINE_5_6,CASE9,5,4,"2,9,3,8",2,5,6,1,2,CRITICAL,120.2,0.911,1,522.4
CASE9_0005_LINE_3_6,CASE9,5,4,"2,9,3,8",3,3,6,0,2,CRITICAL,999.0,0.0,10,522.4
CASE9_0005_LINE_6_7,CASE9,5,4,"2,9,3,8",4,6,7,1,2,CRITICAL,116.7,0.918,1,522.4
CASE9_0005_LINE_7_8,CASE9,5,4,"2,9,3,8",5,7,8,1,2,CRITICAL,120.5,0.913,1,522.4
CASE9_0005_LINE_8_2,CASE9,5,4,"2,9,3,8",6,8,2,0,2,CRITICAL,999.0,0.0,10,522.4
CASE9_0005_LINE_8_9,CASE9,5,4,"2,9,3,8",7,8,9,1,2,CRITICAL,120.1,0.894,2,522.4
CASE9_0005_LINE_9_4,CASE9,5,4,"2,9,3,8",8,9,4,0,2,CRITICAL,999.0,0.0,10,522.4
CASE9_0051_LINE_1_4,CASE9,51,4,"6,7,4,9",0,1,4,0,2,CRITICAL,999.0,0.0,10,551.2
CASE9_0051_LINE_4_5,CASE9,51,4,"6,7,4,9",1,4,5,1,2,CRITICAL,152.9,0.824,5,551.2
CASE9_0051_LINE_5_6,CASE9,51,4,"6,7,4,9",2,5,6,1,2,CRITICAL,139.7,0.872,3,551.2
CASE9_0051_LINE_3_6,CASE9,51,4,"6,7,4,9",3,3,6,0,2,CRITICAL,999.0,0.0,10,551.2
CASE9_0051_LINE_6_7,CASE9,51,4,"6,7,4,9",4,6,7,1,2,CRITICAL,134.0,0.882,2,551.2
CASE9_0051_LINE_7_8,CASE9,51,4,"6,7,4,9",5,7,8,1,2,CRITICAL,159.8,0.82,7,551.2
CASE9_0051_LINE_8_2,CASE9,51,4,"6,7,4,9",6,8,2,0,2,CRITICAL,999.0,0.0,10,551.2
CASE9_0051_LINE_8_9,CASE9,51,4,"6,7,4,9",7,8,9,1,2,CRITICAL,153.9,0.75,4,551.2
CASE9_0051_LINE_9_4,CASE9,51,4,"6,7,4,9",8,9,4,0,2,CRITICAL,999.0,0.0,10,551.2
CASE9_0053_LINE_1_4,CASE9,53,3,"2,3,7",0,1,4,0,2,CRITICAL,999.0,0.0,10,390.2
CASE9_0053_LINE_4_5,CASE9,53,3,"2,3,7",1,4,5,1,1,ALERT,63.2,0.903,0,390.2
CASE9_0053_LINE_5_6,CASE9,53,3,"2,3,7",2,5,6,1,1,ALERT,62.1,0.931,0,390.2
CASE9_0053_LINE_3_6,CASE9,53,3,"2,3,7",3,3,6,0,2,CRITICAL,999.0,0.0,10,390.2
CASE9_0053_LINE_6_7,CASE9,53,3,"2,3,7",4,6,7,1,0,SAFE,58.9,0.961,0,390.2
CASE9_0053_LINE_7_8,CASE9,53,3,"2,3,7",5,7,8,1,1,ALERT,63.2,0.948,0,390.2
CASE9_0053_LINE_8_2,CASE9,53,3,"2,3,7",6,8,2,0,2,CRITICAL,999.0,0.0,10,390.2
CASE9_0053_LINE_8_9,CASE9,53,3,"2,3,7",7,8,9,1,1,ALERT,64.6,0.906,0,390.2
CASE9_0053_LINE_9_4,CASE9,53,3,"2,3,7",8,9,4,1,2,CRITICAL,63.4,0.798,1,390.2
CASE9_0054_LINE_1_4,CASE9,54,8,"7,9,2,5,3,4,6,8",0,1,4,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_4_5,CASE9,54,8,"7,9,2,5,3,4,6,8",1,4,5,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_5_6,CASE9,54,8,"7,9,2,5,3,4,6,8",2,5,6,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_3_6,CASE9,54,8,"7,9,2,5,3,4,6,8",3,3,6,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_6_7,CASE9,54,8,"7,9,2,5,3,4,6,8",4,6,7,1,2,CRITICAL,229.5,0.783,5,710.6
CASE9_0054_LINE_7_8,CASE9,54,8,"7,9,2,5,3,4,6,8",5,7,8,1,2,CRITICAL,244.5,0.778,6,710.6
CASE9_0054_LINE_8_2,CASE9,54,8,"7,9,2,5,3,4,6,8",6,8,2,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_8_9,CASE9,54,8,"7,9,2,5,3,4,6,8",7,8,9,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0054_LINE_9_4,CASE9,54,8,"7,9,2,5,3,4,6,8",8,9,4,0,2,CRITICAL,999.0,0.0,10,710.6
CASE9_0055_LINE_1_4,CASE9,55,6,"4,3,6,9,5,2",0,1,4,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0055_LINE_4_5,CASE9,55,6,"4,3,6,9,5,2",1,4,5,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0055_LINE_5_6,CASE9,55,6,"4,3,6,9,5,2",2,5,6,1,2,CRITICAL,167.7,0.793,2,600.4
CASE9_0055_LINE_3_6,CASE9,55,6,"4,3,6,9,5,2",3,3,6,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0055_LINE_6_7,CASE9,55,6,"4,3,6,9,5,2",4,6,7,1,2,CRITICAL,163.3,0.853,3,600.4
CASE9_0055_LINE_7_8,CASE9,55,6,"4,3,6,9,5,2",5,7,8,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0055_LINE_8_2,CASE9,55,6,"4,3,6,9,5,2",6,8,2,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0055_LINE_8_9,CASE9,55,6,"4,3,6,9,5,2",7,8,9,1,2,CRITICAL,167.6,0.846,4,600.4
CASE9_0055_LINE_9_4,CASE9,55,6,"4,3,6,9,5,2",8,9,4,0,2,CRITICAL,999.0,0.0,10,600.4
CASE9_0021_LINE_1_4,CASE9,21,4,"7,5,9,3",0,1,4,0,2,CRITICAL,999.0,0.0,10,356.4
CASE9_0021_LINE_4_5,CASE9,21,4,"7,5,9,3",1,4,5,1,1,ALERT,81.7,0.918,0,356.4
CASE9_0021_LINE_5_6,CASE9,21,4,"7,5,9,3",2,5,6,1,0,SAFE,65.2,0.956,0,356.4
CASE9_0021_LINE_3_6,CASE9,21,4,"7,5,9,3",3,3,6,0,2,CRITICAL,999.0,0.0,10,356.4
CASE9_0021_LINE_6_7,CASE9,21,4,"7,5,9,3",4,6,7,1,0,SAFE,65.4,0.951,0,356.4
CASE9_0021_LINE_7_8,CASE9,21,4,"7,5,9,3",5,7,8,1,2,CRITICAL,93.1,0.896,1,356.4
CASE9_0021_LINE_8_2,CASE9,21,4,"7,5,9,3",6,8,2,0,2,CRITICAL,999.0,0.0,10,356.4
CASE9_0021_LINE_8_9,CASE9,21,4,"7,5,9,3",7,8,9,1,0,SAFE,65.2,0.964,0,356.4
CASE9_0021_LINE_9_4,CASE9,21,4,"7,5,9,3",8,9,4,1,1,ALERT,65.4,0.929,0,356.4
CASE9_0022_LINE_1_4,CASE9,22,3,"9,2,3",0,1,4,0,2,CRITICAL,999.0,0.0,10,591.3
CASE9_0022_LINE_4_5,CASE9,22,3,"9,2,3",1,4,5,0,2,CRITICAL,999.0,0.0,10,591.3
CASE9_0022_LINE_5_6,CASE9,22,3,"9,2,3",2,5,6,1,2,CRITICAL,165.7,0.829,4,591.3
CASE9_0022_LINE_3_6,CASE9,22,3,"9,2,3",3,3,6,0,2,CRITICAL,999.0,0.0,10,591.3
CASE9_0022_LINE_6_7,CASE9,22,3,"9,2,3",4,6,7,1,2,CRITICAL,156.0,0.847,3,591.3
CASE9_0022_LINE_7_8,CASE9,22,3,"9,2,3",5,7,8,1,2,CRITICAL,159.8,0.866,2,591.3
CASE9_0022_LINE_8_2,CASE9,22,3,"9,2,3",6,8,2,0,2,CRITICAL,999.0,0.0,10,591.3
CASE9_0022_LINE_8_9,CASE9,22,3,"9,2,3",7,8,9,1,2,CRITICAL,188.1,0.654,4,591.3
CASE9_0022_LINE_9_4,CASE9,22,3,"9,2,3",8,9,4,0,2,CRITICAL,999.0,0.0,10,591.3
CASE9_0023_LINE_1_4,CASE9,23,5,"6,3,8,9,5",0,1,4,0,2,CRITICAL,999.0,0.0,10,554.9
CASE9_0023_LINE_4_5,CASE9,23,5,"6,3,8,9,5",1,4,5,0,2,CRITICAL,999.0,0.0,10,554.9
CASE9_0023_LINE_5_6,CASE9,23,5,"6,3,8,9,5",2,5,6,1,2,CRITICAL,140.9,0.875,3,554.9
CASE9_0023_LINE_3_6,CASE9,23,5,"6,3,8,9,5",3,3,6,0,2,CRITICAL,999.0,0.0,10,554.9
CASE9_0023_LINE_6_7,CASE9,23,5,"6,3,8,9,5",4,6,7,1,2,CRITICAL,134.5,0.887,2,554.9
CASE9_0023_LINE_7_8,CASE9,23,5,"6,3,8,9,5",5,7,8,1,2,CRITICAL,141.5,0.893,3,554.9
CASE9_0023_LINE_8_2,CASE9,23,5,"6,3,8,9,5",6,8,2,0,2,CRITICAL,999.0,0.0,10,554.9
CASE9_0023_LINE_8_9,CASE9,23,5,"6,3,8,9,5",7,8,9,1,2,CRITICAL,143.5,0.811,2,554.9
CASE9_0023_LINE_9_4,CASE9,23,5,"6,3,8,9,5",8,9,4,0,2,CRITICAL,999.0,0.0,10,554.9
CASE9_0024_LINE_1_4,CASE9,24,2,"9,7",0,1,4,0,2,CRITICAL,999.0,0.0,10,328.0
CASE9_0024_LINE_4_5,CASE9,24,2,"9,7",1,4,5,1,1,ALERT,65.2,0.913,0,328.0
CASE9_0024_LINE_5_6,CASE9,24,2,"9,7",2,5,6,1,2,CRITICAL,76.7,0.88,2,328.0
CASE9_0024_LINE_3_6,CASE9,24,2,"9,7",3,3,6,0,2,CRITICAL,999.0,0.0,10,328.0
CASE9_0024_LINE_6_7,CASE9,24,2,"9,7",4,6,7,1,1,ALERT,65.7,0.92,0,328.0
CASE9_0024_LINE_7_8,CASE9,24,2,"9,7",5,7,8,1,1,ALERT,65.7,0.907,0,328.0
CASE9_0024_LINE_8_2,CASE9,24,2,"9,7",6,8,2,0,2,CRITICAL,999.0,0.0,10,328.0
CASE9_0024_LINE_8_9,CASE9,24,2,"9,7",7,8,9,1,2,CRITICAL,114.0,0.796,3,328.0
CASE9_0024_LINE_9_4,CASE9,24,2,"9,7",8,9,4,0,2,CRITICAL,999.0,0.0,10,328.0
CASE9_0025_LINE_1_4,CASE9,25,6,"3,8,9,4,5,7",0,1,4,0,2,CRITICAL,999.0,0.0,10,656.5
CASE9_0025_LINE_4_5,CASE9,25,6,"3,8,9,4,5,7",1,4,5,0,2,CRITICAL,999.0,0.0,10,656.5
CASE9_0025_LINE_5_6,CASE9,25,6,"3,8,9,4,5,7",2,5,6,1,2,CRITICAL,211.0,0.736,4,656.5
